Order,timestamp,latitudeE7,longitudeE7
1479,2023-09-22T21:35:13.307Z,372293392,-804138745
1480,2023-09-22T21:36:20.673Z,372339316,-804086395
1481,2023-09-22T21:36:48.301Z,372367291,-804074596
1482,2023-09-22T21:37:30.301Z,372391141,-804065244
1483,2023-09-22T21:37:58.301Z,372395816,-804068553
1484,2023-09-22T21:39:25.114Z,372360965,-804084298
1485,2023-09-22T21:40:37.304Z,372336686,-804106220
1486,2023-09-22T21:40:57.601Z,372340268,-804108940
1487,2023-09-22T21:42:18.071Z,372336290,-804105593
1488,2023-09-22T21:42:48.721Z,372340950,-804109550
1489,2023-09-22T21:43:09.086Z,372340605,-804109309
1490,2023-09-22T21:44:37.383Z,372354422,-804089671
1491,2023-09-22T21:46:05.488Z,372438495,-804126563
1492,2023-09-22T21:47:19.741Z,372426866,-804146347
1493,2023-09-22T21:48:56.290Z,372403813,-804144123
1494,2023-09-22T21:49:59.799Z,372404418,-804135494
1495,2023-09-22T21:51:04.584Z,372366785,-804135965
1496,2023-09-22T21:51:24.421Z,372351582,-804152928
1497,2023-09-22T21:51:52.298Z,372336433,-804169058
1498,2023-09-22T21:52:34.300Z,372330245,-804175801
1499,2023-09-22T21:53:02.300Z,372330246,-804175796
1500,2023-09-22T21:53:30.299Z,372330248,-804175787
1501,2023-09-22T21:54:58.807Z,372296576,-804142363
1502,2023-09-22T21:56:24.449Z,372217257,-804056492
1503,2023-09-22T21:57:41.793Z,372131736,-803998244
1504,2023-09-22T21:58:54.428Z,372002628,-803997258
1505,2023-09-22T22:00:01.583Z,371956127,-804043184
1506,2023-09-22T22:01:11.519Z,371872996,-804095584
1507,2023-09-22T22:02:06.215Z,371875038,-804106736
1508,2023-09-22T22:03:07.736Z,371869040,-804116913
1509,2023-09-22T22:04:10.453Z,371868986,-804116765
1510,2023-09-22T22:05:15.253Z,371877115,-804068825
1511,2023-09-22T22:05:36.797Z,371907579,-804054142
1512,2023-09-22T22:06:33.747Z,371956229,-804043084
1513,2023-09-22T22:07:44.198Z,371956570,-804015089
1514,2023-09-22T22:08:48.936Z,372065332,-803995065
1515,2023-09-22T22:10:50.006Z,372085971,-803990912
1516,2023-09-22T22:11:52.518Z,372180228,-804016005
1517,2023-09-22T22:13:09.183Z,372270956,-804111262
1518,2023-09-22T22:14:38.944Z,372295842,-804136422
1519,2023-09-22T22:16:11.118Z,372372671,-804068430
1520,2023-09-22T22:17:16.301Z,372397864,-804068019
1521,2023-09-22T22:18:28.750Z,372398265,-804068316
1522,2023-09-22T22:19:32.186Z,372398327,-804068573
1523,2023-09-22T22:20:00.445Z,372398328,-804068581
1524,2023-09-22T22:20:31.746Z,372398431,-804068901
1525,2023-09-22T22:22:04.803Z,372398416,-804068947
1526,2023-09-22T22:22:50.633Z,372398443,-804068930
1527,2023-09-22T22:24:51.965Z,372398435,-804068941
1528,2023-09-22T22:29:52.172Z,372398422,-804068900
1529,2023-09-22T22:34:52.172Z,372398422,-804068900
1530,2023-09-22T22:36:47.957Z,372398422,-804068900
1531,2023-09-22T22:38:03.313Z,372398422,-804068900
1532,2023-09-22T22:48:03.334Z,372398422,-804068900
1533,2023-09-22T22:55:40.324Z,372398468,-804068930
1534,2023-09-22T22:58:22.900Z,372398480,-804068972
1535,2023-09-22T23:00:22.939Z,372398469,-804068917
1536,2023-09-22T23:02:22.921Z,372398457,-804068880
1537,2023-09-22T23:04:25.070Z,372398460,-804068897
1538,2023-09-22T23:06:27.073Z,372398469,-804068935
1539,2023-09-22T23:07:36.113Z,372398451,-804068846
1540,2023-09-22T23:17:17.576Z,372398443,-804068887
1541,2023-09-22T23:17:46.378Z,372398291,-804068491
1542,2023-09-22T23:19:47.032Z,372398401,-804068666
1543,2023-09-22T23:21:48.100Z,372398394,-804068807
1544,2023-09-22T23:25:29.823Z,372398401,-804068842
1545,2023-09-22T23:27:32.988Z,372398404,-804068850
1546,2023-09-22T23:29:34.031Z,372398447,-804068855
1547,2023-09-22T23:30:57.117Z,372398451,-804068847
1548,2023-09-22T23:32:58.036Z,372398433,-804068843
1549,2023-09-22T23:34:58.157Z,372398422,-804068929
1550,2023-09-22T23:36:58.259Z,372398453,-804068891
1551,2023-09-22T23:38:20.817Z,372398471,-804068998
1552,2023-09-22T23:40:20.871Z,372398453,-804068879
1553,2023-09-22T23:42:20.895Z,372398438,-804068830
1554,2023-09-22T23:44:20.928Z,372398422,-804068858
1555,2023-09-22T23:54:21.316Z,372398429,-804068889
1556,2023-09-23T00:04:16.819Z,372398429,-804068889
1557,2023-09-23T00:17:53.660Z,372398445,-804068900
1558,2023-09-23T00:25:07.599Z,372398429,-804068925
1559,2023-09-23T00:48:55.213Z,372398413,-804068857
1560,2023-09-23T00:49:42.736Z,372398269,-804069684
1561,2023-09-23T00:50:10.344Z,372398350,-804069851
1562,2023-09-23T00:50:38.356Z,372398337,-804070018
1563,2023-09-23T00:51:06.375Z,372398337,-804070018
1564,2023-09-23T00:54:57.070Z,372398337,-804070018
1565,2023-09-23T01:14:46.315Z,372398200,-804068754
1566,2023-09-23T01:24:46.404Z,372398437,-804068875
1567,2023-09-23T01:54:35.871Z,372398437,-804068875
1568,2023-09-23T02:09:25.440Z,372398436,-804068856
1569,2023-09-23T02:12:39.460Z,372398436,-804068856
1570,2023-09-23T02:24:25.398Z,372398428,-804068898
1571,2023-09-23T02:33:04.339Z,372398295,-804068628
1572,2023-09-23T02:33:28.693Z,372398388,-804068641
1573,2023-09-23T02:35:29.928Z,372398387,-804068804
1574,2023-09-23T02:37:30.940Z,372398433,-804068879
1575,2023-09-23T02:39:33.005Z,372398431,-804068866
1576,2023-09-23T02:41:33.911Z,372398406,-804068865
1577,2023-09-23T02:54:13.764Z,372398394,-804068917
1578,2023-09-23T03:11:51.798Z,372398434,-804068900
1579,2023-09-23T04:55:01.784Z,372398369,-804068915
1580,2023-09-23T06:27:04.395Z,372398436,-804068887
1581,2023-09-23T08:28:44.387Z,372397567,-804068713
1582,2023-09-23T10:16:21.051Z,372398437,-804068879
1583,2023-09-23T10:48:26.652Z,372398437,-804068879
1584,2023-09-23T11:03:38.110Z,372398407,-804068808
1585,2023-09-23T11:33:27.592Z,372398407,-804068808
1586,2023-09-23T11:41:53.428Z,372398638,-804069165
1587,2023-09-23T12:47:49.004Z,372398403,-804068804
1588,2023-09-23T13:04:28.041Z,372398403,-804068804
1589,2023-09-23T13:34:17.508Z,372398403,-804068804
1590,2023-09-23T13:41:53.174Z,372398436,-804068921
1591,2023-09-23T14:26:49.699Z,372398435,-804068874
1592,2023-09-23T14:27:14.490Z,372398426,-804068902
1593,2023-09-23T14:30:01.515Z,372398456,-804068954
1594,2023-09-23T14:32:49.074Z,372347582,-804109173
1595,2023-09-23T14:33:56.407Z,372347582,-804109173
1596,2023-09-23T14:34:54.512Z,372398479,-804068954
1597,2023-09-23T14:48:53.463Z,372398528,-804069530
1598,2023-09-23T15:03:45.805Z,372398160,-804069261
1599,2023-09-23T15:17:12.114Z,372398160,-804069261
1600,2023-09-23T15:33:35.334Z,372398160,-804069261
1601,2023-09-23T15:34:54.212Z,372398160,-804069261
1602,2023-09-23T15:54:12.408Z,372398160,-804069261
1603,2023-09-23T16:03:24.673Z,372398160,-804069261
1604,2023-09-23T16:33:12.986Z,372398160,-804069261
1605,2023-09-23T17:03:02.202Z,372398160,-804069261
1606,2023-09-23T17:32:51.676Z,372398160,-804069261
1607,2023-09-23T17:57:11.956Z,372398160,-804069261
1608,2023-09-23T18:02:41.126Z,372398160,-804069261
1609,2023-09-23T18:26:58.254Z,372398160,-804069261
1610,2023-09-23T18:32:29.351Z,372398160,-804069261
1611,2023-09-23T19:02:18.759Z,372398160,-804069261
1612,2023-09-23T19:32:08.226Z,372398160,-804069261
1613,2023-09-23T19:35:05.953Z,372398160,-804069261
1614,2023-09-23T19:49:35.312Z,372398160,-804069261
1615,2023-09-23T19:51:40.602Z,372398431,-804068900
1616,2023-09-23T19:53:01.478Z,372399429,-804067662
1617,2023-09-23T19:53:29.479Z,372398430,-804069005
1618,2023-09-23T19:54:11.480Z,372398417,-804068992
1619,2023-09-23T19:54:39.479Z,372398170,-804069095
1620,2023-09-23T19:55:07.480Z,372398219,-804069192
1621,2023-09-23T19:55:49.480Z,372398112,-804069110
1622,2023-09-23T19:56:17.480Z,372398111,-804069105
1623,2023-09-23T19:56:45.480Z,372398106,-804069112
1624,2023-09-23T19:57:13.480Z,372398222,-804068785
1625,2023-09-23T19:59:46.241Z,372382572,-804058084
1626,2023-09-23T20:00:29.877Z,372361426,-804081503
1627,2023-09-23T20:01:12.245Z,372323858,-804094675
1628,2023-09-23T20:01:54.946Z,372296231,-804136052
1629,2023-09-23T20:03:57.366Z,372282671,-804128406
1630,2023-09-23T20:05:00.481Z,372227846,-804068899
1631,2023-09-23T20:07:16.629Z,372057838,-803983911
1632,2023-09-23T20:07:51.899Z,371990812,-804007780
1633,2023-09-23T20:08:19.480Z,371942716,-804027894
1634,2023-09-23T20:09:01.480Z,371906847,-804045612
1635,2023-09-23T20:09:29.480Z,371864994,-804079943
1636,2023-09-23T20:09:57.480Z,371817451,-804112400
1637,2023-09-23T20:11:19.346Z,371750452,-804198160
1638,2023-09-23T20:12:32.418Z,371657667,-804168824
1639,2023-09-23T20:13:34.609Z,371657667,-804168824
1640,2023-09-23T20:15:15.649Z,371662417,-804179392
1641,2023-09-23T20:15:35.253Z,371662325,-804182415
1642,2023-09-23T20:15:58.481Z,371661825,-804179039
1643,2023-09-23T20:16:12.481Z,371661018,-804176684
1644,2023-09-23T20:16:40.480Z,371648123,-804181166
1645,2023-09-23T20:17:08.480Z,371648100,-804181194
1646,2023-09-23T20:17:36.481Z,371646774,-804151887
1647,2023-09-23T20:17:38.481Z,371647090,-804148343
1648,2023-09-23T20:17:59.481Z,371637602,-804126209
1649,2023-09-23T20:18:13.481Z,371640453,-804142699
1650,2023-09-23T20:18:41.481Z,371693675,-804164309
1651,2023-09-23T20:19:09.481Z,371758202,-804146458
1652,2023-09-23T20:19:37.481Z,371803997,-804076254
1653,2023-09-23T20:20:07.481Z,371861790,-804018299
1654,2023-09-23T20:20:29.481Z,371915353,-804010061
1655,2023-09-23T20:20:57.481Z,371967657,-804074661
1656,2023-09-23T20:21:19.481Z,372003422,-804130272
1657,2023-09-23T20:21:47.481Z,372048252,-804200624
1658,2023-09-23T20:22:10.480Z,372086995,-804261464
1659,2023-09-23T20:22:38.480Z,372142957,-804330406
1660,2023-09-23T20:23:00.481Z,372189083,-804371738
1661,2023-09-23T20:23:14.480Z,372218053,-804390558
1662,2023-09-23T20:23:42.481Z,372271230,-804397441
1663,2023-09-23T20:24:10.480Z,372306135,-804359675
1664,2023-09-23T20:24:38.481Z,372313525,-804308279
1665,2023-09-23T20:24:40.481Z,372313176,-804304754
1666,2023-09-23T20:25:08.480Z,372329449,-804258411
1667,2023-09-23T20:25:31.674Z,372341600,-804218498
1668,2023-09-23T20:25:59.480Z,372350440,-804205711
1669,2023-09-23T20:26:21.480Z,372373524,-804208245
1670,2023-09-23T20:26:49.480Z,372413663,-804183839
1671,2023-09-23T20:27:11.480Z,372443802,-804162254
1672,2023-09-23T20:27:39.481Z,372466426,-804145613
1673,2023-09-23T20:28:01.481Z,372490766,-804128617
1674,2023-09-23T20:28:29.479Z,372501885,-804115277
1675,2023-09-23T20:28:51.481Z,372503100,-804119817
1676,2023-09-23T20:29:19.481Z,372475809,-804140173
1677,2023-09-23T20:30:01.481Z,372446909,-804118106
1678,2023-09-23T20:30:20.481Z,372430321,-804101087
1679,2023-09-23T20:30:34.482Z,372412668,-804087377
1680,2023-09-23T20:31:02.481Z,372394948,-804069407
1681,2023-09-23T20:31:21.113Z,372397787,-804068033
1682,2023-09-23T20:31:22.482Z,372397787,-804068033
1683,2023-09-23T20:32:50.968Z,372398451,-804068940
1684,2023-09-23T20:33:28.480Z,372398228,-804068385
1685,2023-09-23T20:33:52.216Z,372398228,-804068385
1686,2023-09-23T20:34:53.542Z,372398454,-804068940
1687,2023-09-23T20:36:20.752Z,372398452,-804068890
1688,2023-09-23T20:37:41.212Z,372398418,-804068989
1689,2023-09-23T20:39:55.365Z,372398452,-804068895
1690,2023-09-23T20:50:16.486Z,372397952,-804067603
1691,2023-09-23T21:04:13.039Z,372398636,-804068626
1692,2023-09-23T21:05:25.629Z,372398636,-804068626
1693,2023-09-23T21:22:01.123Z,372398636,-804068626
1694,2023-09-23T21:27:17.614Z,372398636,-804068626
1695,2023-09-23T21:34:30.348Z,372398636,-804068626
1696,2023-09-23T21:42:51.300Z,372398636,-804068626
1697,2023-09-23T21:48:13.589Z,372398313,-804068445
1698,2023-09-23T21:48:35.828Z,372398277,-804068378
1699,2023-09-23T21:49:33.217Z,372398258,-804068410
1700,2023-09-23T21:50:07.729Z,372398260,-804068396
1701,2023-09-23T21:52:03.539Z,372398354,-804069054
1702,2023-09-23T21:52:58.137Z,372397164,-804068211
1703,2023-09-23T21:54:24.388Z,372398135,-804069579
1704,2023-09-23T21:55:40.490Z,372347630,-804094160
1705,2023-09-23T21:56:04.490Z,372325786,-804095009
1706,2023-09-23T21:56:32.491Z,372302536,-804125582
1707,2023-09-23T21:57:14.491Z,372294116,-804137663
1708,2023-09-23T21:57:56.491Z,372292852,-804138201
1709,2023-09-23T21:58:24.491Z,372292319,-804136757
1710,2023-09-23T21:58:52.491Z,372281381,-804128700
1711,2023-09-23T21:59:20.490Z,372255247,-804099570
1712,2023-09-23T21:59:48.491Z,372223549,-804063076
1713,2023-09-23T22:01:00.455Z,372139088,-804003943
1714,2023-09-23T22:01:45.920Z,372093479,-803994246
1715,2023-09-23T22:03:24.450Z,371979241,-804007905
1716,2023-09-23T22:04:29.830Z,371869065,-804082963
1717,2023-09-23T22:05:08.992Z,371869065,-804082963
1718,2023-09-23T22:05:51.736Z,371828695,-804104420
1719,2023-09-23T22:07:09.908Z,371690290,-804215728
1720,2023-09-23T22:08:52.232Z,371663902,-804178625
1721,2023-09-23T22:10:12.901Z,371664318,-804180965
1722,2023-09-23T22:11:23.413Z,371663767,-804181380
1723,2023-09-23T22:13:15.966Z,371662378,-804182486
1724,2023-09-23T22:14:17.465Z,371828695,-804104420
1725,2023-09-23T22:15:37.108Z,371636449,-804233983
1726,2023-09-23T22:16:44.161Z,371635991,-804231035
1727,2023-09-23T22:18:11.240Z,371601085,-804223123
1728,2023-09-23T22:18:39.492Z,371583778,-804232284
1729,2023-09-23T22:19:07.492Z,371568443,-804239073
1730,2023-09-23T22:19:35.492Z,371565963,-804246354
1731,2023-09-23T22:20:10.492Z,371565972,-804245881
1732,2023-09-23T22:21:37.318Z,371568856,-804249787
1733,2023-09-23T22:22:29.401Z,371569061,-804250178
1734,2023-09-23T22:24:34.323Z,371567002,-804255626
1735,2023-09-23T22:26:06.472Z,371566648,-804253795
1736,2023-09-23T22:27:11.712Z,371563037,-804246451
1737,2023-09-23T22:28:27.528Z,371570609,-804232266
1738,2023-09-23T22:29:36.278Z,371601035,-804223371
1739,2023-09-23T22:30:43.022Z,371633884,-804223940
1740,2023-09-23T22:31:11.493Z,371635352,-804233177
1741,2023-09-23T22:31:53.493Z,371635343,-804233135
1742,2023-09-23T22:32:21.493Z,371658522,-804229640
1743,2023-09-23T22:32:49.493Z,371704760,-804212321
1744,2023-09-23T22:34:07.064Z,371729501,-804203597
1745,2023-09-23T22:36:06.709Z,371867139,-804079262
1746,2023-09-23T22:37:09.738Z,371867139,-804079262
1747,2023-09-23T22:38:41.494Z,372111475,-803995232
1748,2023-09-23T22:39:52.799Z,372140466,-803999348
1749,2023-09-23T22:40:48.450Z,372160806,-804003186
1750,2023-09-23T22:42:08.968Z,372163988,-803998826
1751,2023-09-23T22:43:24.453Z,372163248,-803995579
1752,2023-09-23T22:44:31.109Z,372163481,-803995646
1753,2023-09-23T22:45:44.095Z,372163533,-803997282
1754,2023-09-23T22:46:58.287Z,372163611,-803997945
1755,2023-09-23T22:47:15.860Z,372164017,-803997413
1756,2023-09-23T22:48:45.849Z,372163972,-803998274
1757,2023-09-23T22:50:19.299Z,372164976,-803999187
1758,2023-09-23T22:51:31.558Z,372164915,-803999376
1759,2023-09-23T22:53:22.349Z,372164257,-803999064
1760,2023-09-23T22:54:43.312Z,372137370,-804002671
1761,2023-09-23T22:56:27.979Z,372159552,-803997177
1762,2023-09-23T22:57:56.890Z,372159057,-803997303
1763,2023-09-23T22:58:59.694Z,372158286,-803997420
1764,2023-09-23T23:00:14.488Z,372160087,-803997665
1765,2023-09-23T23:02:46.586Z,372191313,-804022218
1766,2023-09-23T23:03:51.972Z,372262134,-804105515
1767,2023-09-23T23:05:25.583Z,372298052,-804134001
1768,2023-09-23T23:06:02.753Z,372313559,-804111751
1769,2023-09-23T23:08:04.199Z,372347582,-804109173
1770,2023-09-23T23:09:23.585Z,372398338,-804068614
1771,2023-09-23T23:09:54.519Z,372398338,-804068614
1772,2023-09-23T23:11:11.016Z,372398397,-804068686
1773,2023-09-23T23:12:29.051Z,372398432,-804068916
1774,2023-09-23T23:14:34.101Z,372398322,-804068595
1775,2023-09-23T23:16:34.168Z,372398451,-804068964
1776,2023-09-23T23:18:35.080Z,372398462,-804068962
1777,2023-09-23T23:20:36.231Z,372398463,-804068944
1778,2023-09-23T23:29:14.656Z,372398490,-804068998
1779,2023-09-23T23:33:44.220Z,372398490,-804068998
1780,2023-09-23T23:41:30.219Z,372398470,-804068971
1781,2023-09-23T23:44:14.667Z,372398317,-804068576
1782,2023-09-23T23:44:36.517Z,372398450,-804068900
1783,2023-09-23T23:46:36.496Z,372398450,-804068981
1784,2023-09-23T23:48:38.215Z,372398455,-804068917
1785,2023-09-23T23:50:38.298Z,372398443,-804068885
1786,2023-09-23T23:52:38.265Z,372398415,-804068937
1787,2023-09-23T23:58:02.226Z,372398433,-804068920
1788,2023-09-24T00:00:02.269Z,372398454,-804068914
1789,2023-09-24T00:03:32.527Z,372398442,-804068916
1790,2023-09-24T00:33:21.873Z,372398442,-804068916
1791,2023-09-24T00:50:53.268Z,372398436,-804068941
1792,2023-09-24T00:51:16.769Z,372398369,-804068637
1793,2023-09-24T00:53:16.740Z,372398374,-804068768
1794,2023-09-24T00:55:16.760Z,372398376,-804068750
1795,2023-09-24T00:57:16.787Z,372398395,-804068693
1796,2023-09-24T00:59:16.784Z,372398398,-804068683
1797,2023-09-24T01:03:10.906Z,372398452,-804068871
1798,2023-09-24T01:21:21.795Z,372398452,-804068871
1799,2023-09-24T01:32:59.470Z,372398452,-804068871
1800,2023-09-24T01:53:25.876Z,372398339,-804068654
1801,2023-09-24T01:53:52.971Z,372398425,-804068894
1802,2023-09-24T01:55:52.993Z,372398436,-804068989
1803,2023-09-24T01:57:54.144Z,372398430,-804068790
1804,2023-09-24T01:59:55.107Z,372398288,-804068427
1805,2023-09-24T02:01:56.182Z,372398434,-804068927
1806,2023-09-24T02:03:57.135Z,372398383,-804068930
1807,2023-09-24T02:05:58.158Z,372398430,-804068881
1808,2023-09-24T02:31:26.483Z,372398423,-804068900
1809,2023-09-24T02:31:52.375Z,372398453,-804068921
1810,2023-09-24T02:33:53.126Z,372398446,-804068938
1811,2023-09-24T02:35:10.391Z,372347582,-804109173
1812,2023-09-24T02:37:12.097Z,372398426,-804068926
1813,2023-09-24T02:39:12.723Z,372398431,-804068989
1814,2023-09-24T02:52:36.897Z,372398429,-804068980
1815,2023-09-24T03:02:27.718Z,372398429,-804068980
1816,2023-09-24T03:32:16.265Z,372398429,-804068980
1817,2023-09-24T04:02:05.348Z,372398429,-804068980
1818,2023-09-24T04:31:54.841Z,372398429,-804068980
1819,2023-09-24T05:01:44.208Z,372398429,-804068980
1820,2023-09-24T05:31:33.630Z,372398429,-804068980
1821,2023-09-24T06:01:23.127Z,372398429,-804068980
1822,2023-09-24T06:25:01.823Z,372398429,-804068980
1823,2023-09-24T06:30:02.910Z,372398455,-804068991
1824,2023-09-24T06:31:13.685Z,372398318,-804068446
1825,2023-09-24T06:33:15.957Z,372398453,-804068849
1826,2023-09-24T06:35:15.960Z,372398404,-804068793
1827,2023-09-24T06:37:16.042Z,372398429,-804068857
1828,2023-09-24T06:42:16.303Z,372398390,-804068761
1829,2023-09-24T06:47:16.305Z,372398390,-804068761
1830,2023-09-24T06:52:16.305Z,372398390,-804068761
1831,2023-09-24T06:57:16.305Z,372399183,-804068581
1832,2023-09-24T07:02:16.306Z,372399183,-804068581
1833,2023-09-24T07:07:16.307Z,372399183,-804068581
1834,2023-09-24T07:12:16.307Z,372399183,-804068581
1835,2023-09-24T07:17:16.308Z,372399183,-804068581
1836,2023-09-24T07:22:16.308Z,372399183,-804068581
1837,2023-09-24T07:22:33.868Z,372399183,-804068581
1838,2023-09-24T07:27:34.074Z,372399183,-804068581
1839,2023-09-24T07:31:53.980Z,372398383,-804068979
1840,2023-09-24T07:36:54.305Z,372398383,-804068979
1841,2023-09-24T07:41:54.305Z,372398383,-804068979
1842,2023-09-24T07:46:54.306Z,372398383,-804068979
1843,2023-09-24T07:51:54.307Z,372398383,-804068979
1844,2023-09-24T07:56:54.308Z,372398383,-804068979
1845,2023-09-24T08:01:54.308Z,372398383,-804068979
1846,2023-09-24T08:06:54.308Z,372398383,-804068979
1847,2023-09-24T08:11:54.309Z,372398383,-804068979
1848,2023-09-24T08:16:54.309Z,372398383,-804068979
1849,2023-09-24T08:21:54.310Z,372398383,-804068979
1850,2023-09-24T08:26:54.311Z,372398383,-804068979
1851,2023-09-24T08:31:54.311Z,372398383,-804068979
1852,2023-09-24T08:37:13.013Z,372398403,-804068687
1853,2023-09-24T08:42:13.013Z,372398403,-804068687
1854,2023-09-24T08:47:13.014Z,372398403,-804068687
1855,2023-09-24T08:57:13.055Z,372398403,-804068687
1856,2023-09-24T09:07:13.059Z,372398403,-804068687
1857,2023-09-24T09:16:25.289Z,372399175,-804068585
1858,2023-09-24T09:26:34.629Z,372399175,-804068585
1859,2023-09-24T10:51:37.596Z,372398417,-804068811
1860,2023-09-24T10:53:09.765Z,372398417,-804068811
1861,2023-09-24T11:23:06.917Z,372399234,-804068025
1862,2023-09-24T11:49:08.866Z,372398443,-804068829
1863,2023-09-24T12:09:44.515Z,372398456,-804068972
1864,2023-09-24T12:19:43.922Z,372398456,-804068972
1865,2023-09-24T12:22:45.069Z,372398456,-804068972
1866,2023-09-24T12:32:45.088Z,372398456,-804068972
1867,2023-09-24T12:42:45.088Z,372398456,-804068972
1868,2023-09-24T12:52:34.562Z,372398456,-804068972
1869,2023-09-24T13:22:23.807Z,372398456,-804068972
1870,2023-09-24T13:47:32.124Z,372398428,-804068924
1871,2023-09-24T15:20:16.455Z,372398995,-804068816
1872,2023-09-24T16:49:49.897Z,372398432,-804068928
1873,2023-09-24T16:52:49.921Z,372398432,-804068928
1874,2023-09-24T17:11:45.382Z,372398432,-804068928
1875,2023-09-24T17:14:39.171Z,372398439,-804068984
1876,2023-09-24T17:16:15.345Z,372347582,-804109173
1877,2023-09-24T17:16:50.298Z,372396431,-804069328
1878,2023-09-24T17:17:23.043Z,372397652,-804068872
1879,2023-09-24T17:17:51.043Z,372395409,-804069225
1880,2023-09-24T17:18:19.043Z,372413987,-804088164
1881,2023-09-24T17:18:26.043Z,372421020,-804093747
1882,2023-09-24T17:18:54.042Z,372448239,-804119577
1883,2023-09-24T17:19:16.042Z,372461669,-804144603
1884,2023-09-24T17:19:44.042Z,372462242,-804145977
1885,2023-09-24T17:20:06.043Z,372464567,-804150938
1886,2023-09-24T17:20:07.043Z,372465050,-804151977
1887,2023-09-24T17:20:23.042Z,372469312,-804173807
1888,2023-09-24T17:20:28.043Z,372468946,-804180998
1889,2023-09-24T17:20:35.196Z,372468381,-804191258
1890,2023-09-24T17:20:49.043Z,372464200,-804211295
1891,2023-09-24T17:21:17.042Z,372460172,-804222979
1892,2023-09-24T17:21:45.043Z,372445508,-804263426
1893,2023-09-24T17:22:13.042Z,372435910,-804283298
1894,2023-09-24T17:22:44.042Z,372435874,-804283442
1895,2023-09-24T17:23:06.042Z,372443507,-804296633
1896,2023-09-24T17:23:07.042Z,372444011,-804297112
1897,2023-09-24T17:23:22.042Z,372445622,-804293101
1898,2023-09-24T17:23:37.042Z,372445579,-804289873
1899,2023-09-24T17:23:53.042Z,372445278,-804289500
1900,2023-09-24T17:24:28.043Z,372445366,-804289160
1901,2023-09-24T17:24:56.385Z,372445722,-804288301
1902,2023-09-24T17:26:24.661Z,372446791,-804286306
1903,2023-09-24T17:27:31.146Z,372444869,-804286727
1904,2023-09-24T17:29:27.659Z,372445049,-804286999
1905,2023-09-24T17:32:35.350Z,372446398,-804284951
1906,2023-09-24T17:34:02.848Z,372445279,-804288478
1907,2023-09-24T17:35:36.617Z,372445238,-804289454
1908,2023-09-24T17:37:04.574Z,372444979,-804288777
1909,2023-09-24T17:37:42.893Z,372444967,-804289564
1910,2023-09-24T17:38:08.299Z,372444897,-804289586
1911,2023-09-24T17:38:24.297Z,372445089,-804288790
1912,2023-09-24T17:38:52.044Z,372445439,-804290326
1913,2023-09-24T17:39:22.392Z,372446670,-804293819
1914,2023-09-24T17:39:50.043Z,372445436,-804298036
1915,2023-09-24T17:40:18.042Z,372434827,-804283301
1916,2023-09-24T17:41:06.652Z,372459209,-804222776
1917,2023-09-24T17:41:35.042Z,372466782,-804200559
1918,2023-09-24T17:42:00.043Z,372467034,-804157238
1919,2023-09-24T17:42:28.043Z,372464279,-804151219
1920,2023-09-24T17:43:10.044Z,372466798,-804145235
1921,2023-09-24T17:43:11.381Z,372468027,-804144360
1922,2023-09-24T17:43:39.043Z,372502845,-804119794
1923,2023-09-24T17:44:08.043Z,372542780,-804107958
1924,2023-09-24T17:44:23.043Z,372564076,-804105975
1925,2023-09-24T17:44:38.044Z,372586279,-804108037
1926,2023-09-24T17:44:54.044Z,372607809,-804119779
1927,2023-09-24T17:45:25.044Z,372632932,-804125644
1928,2023-09-24T17:45:47.043Z,372627247,-804114143
1929,2023-09-24T17:45:48.043Z,372626948,-804113958
1930,2023-09-24T17:46:14.045Z,372624434,-804112627
1931,2023-09-24T17:46:31.544Z,372625393,-804114123
1932,2023-09-24T17:47:54.561Z,372625386,-804116246
1933,2023-09-24T17:48:59.551Z,372625357,-804116170
1934,2023-09-24T17:50:02.820Z,372625536,-804116275
1935,2023-09-24T17:51:15.826Z,372625387,-804116303
1936,2023-09-24T17:52:25.884Z,372625404,-804116261
1937,2023-09-24T17:54:16.180Z,372625507,-804116491
1938,2023-09-24T17:55:43.294Z,372625368,-804116222
1939,2023-09-24T17:56:50.605Z,372625470,-804116254
1940,2023-09-24T17:58:20.700Z,372627120,-804111315
1941,2023-09-24T17:58:54.039Z,372626006,-804113365
1942,2023-09-24T17:59:10.044Z,372625351,-804112573
1943,2023-09-24T17:59:25.045Z,372626209,-804112784
1944,2023-09-24T17:59:54.045Z,372631232,-804128543
1945,2023-09-24T18:00:22.045Z,372614629,-804125995
1946,2023-09-24T18:00:50.044Z,372578340,-804106547
1947,2023-09-24T18:01:25.750Z,372527914,-804109704
1948,2023-09-24T18:01:54.043Z,372498981,-804105244
1949,2023-09-24T18:02:15.045Z,372473976,-804108861
1950,2023-09-24T18:02:43.045Z,372450669,-804121797
1951,2023-09-24T18:03:06.045Z,372450870,-804121873
1952,2023-09-24T18:03:20.044Z,372441557,-804111583
1953,2023-09-24T18:03:48.044Z,372408696,-804083978
1954,2023-09-24T18:04:07.596Z,372395298,-804069091
1955,2023-09-24T18:04:44.202Z,372397740,-804068107
1956,2023-09-24T18:06:12.472Z,372398318,-804068856
1957,2023-09-24T18:07:04.157Z,372398457,-804068904
1958,2023-09-24T18:09:25.262Z,372398458,-804068947
1959,2023-09-24T18:10:29.289Z,372398458,-804068947
1960,2023-09-24T18:11:35.723Z,372398458,-804068947
